Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,CAJ AU Equity,CAPITOL HEALTH LTD,AUD,#N/A,#N/A,#N/A,#N/A,2.8250999999999999,2.0385,29.898199999999999,27.2989,32.184699999999999,33.716299999999997,37.013800000000003,56.918500000000002,62.168199999999999,192.791,212.37899999999999,204.27500000000001,128.90899999999999,182.815,262.30700000000002,279.65600000000001,265.858,318.19499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,SEE LN Equity,SEEING MACHINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,5.0963000000000003,6.1436000000000002,10.482799999999999,2.4523000000000001,6.2859999999999996,4.5620000000000003,3.2494999999999998,6.8846999999999996,32.966799999999999,36.237900000000003,44.665900000000001,46.7087,75.488299999999995,103.645,65.7,92.933999999999997,95.010999999999996,133.08799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,IREN US Equity,IRIS ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.796800000000001,179.36240000000001,825.31830000000002,497.93669999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,TRJ AU Equity,TRAJAN GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.545000000000002,40.994999999999997,44.195,99.38,206.779,229.041,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,BOT AU Equity,BOTANIX PHARMACEUTICALS LTD,AUD,4.5049999999999999,2.9380000000000002,2.4260999999999999,3.6751,2.5078,3.5002,2.3679000000000001,2.0167000000000002,5.8599999999999999E-2,4.2500000000000003E-2,1.7899999999999999E-2,8.2000000000000007E-3,2.5533999999999999,1.3206,3.6966999999999999,5.9074,17.7105,5.1999000000000004,25.3111,21.950199999999999,14.0374,24.835999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,TRS AU Equity,REJECT SHOP LTD/THE,AUD,34.8127,38.823999999999998,40.803400000000003,46.767000000000003,57.607999999999997,68.475999999999999,86.385999999999996,97.036000000000001,133.92599999999999,153.55099999999999,159.036,194.15199999999999,221.976,228.30799999999999,230.595,218.74,233.01300000000001,225.31800000000001,422.11399999999998,401.04300000000001,477.19499999999999,499.27199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,GNP AU Equity,GENUSPLUS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.631999999999998,49.420999999999999,113.387,155.5558,231.98390000000001,227.4186,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PBP AU Equity,PROBIOTEC LTD,AUD,#N/A,#N/A,#N/A,52.4634,61.921199999999999,77.914100000000005,91.12,102.25839999999999,126.2474,106.56180000000001,101.16540000000001,109.8626,104.4907,73.007400000000004,69.173299999999998,71.121499999999997,93.657499999999999,106.3678,134.05799999999999,230.87569999999999,237.91419999999999,235.43889999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,WOT AU Equity,WOTSO PROPERTY,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,143.44,83.466999999999999,120.24299999999999,121.852,120.729,115.602,119.946,138.75800000000001,163.23400000000001,272.81200000000001,316.57,346.32799999999997,420.26900000000001,484.779,481.86200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,AGE AU Equity,ALLIGATOR ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.5966999999999998,19.6374,19.488199999999999,17.498000000000001,18.7546,21.808599999999998,13.736599999999999,12.5932,13.995699999999999,9.0662000000000003,9.0991999999999997,13.8154,44.591799999999999,44.124299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,ATA AU Equity,ATTURRA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.730899999999998,36.264800000000001,57.113999999999997,115.883,162.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4DS AU Equity,4DS MEMORY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.39500000000000002,5.4273999999999996,4.0305999999999997,3.7012,3.8481999999999998,1.5965,1.3856999999999999,2.6709999999999998,3.3574999999999999,2.5388999999999999,3.1528,4.9768999999999997,5.6982999999999997,5.8526999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,VIT AU Equity,VITURA HEALTH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.30840000000000001,1.8491,16.2272,8.8027999999999995,42.866399999999999,46.896299999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,NTU AU Equity,NORTHERN MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,7.8636999999999997,4.2106000000000003,0.77229999999999999,2.8593000000000002,8.2254000000000005,10.525,12.9549,16.9404,8.2683,3.3624000000000001,27.9468,101.2311,61.577199999999998,42.479799999999997,37.766300000000001,12.7743,17.403700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PSQ AU Equity,PACIFIC SMILES GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.400300000000001,40.400199999999998,46.282800000000002,59.198999999999998,60.027000000000001,68.194999999999993,75.34,83.852999999999994,147.62299999999999,161.27000000000001,190.452,188.108,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,A2B AU Equity,A2B AUSTRALIA LTD,AUD,137.79679999999999,145.768,158.404,168.97800000000001,229.14099999999999,310.18799999999999,380.79599999999999,418.90499999999997,447.851,478.95400000000001,523.42600000000004,573.13599999999997,560.33399999999995,556.80200000000002,531.16999999999996,216.59700000000001,204.69300000000001,214.90799999999999,189.93100000000001,177.989,178.07300000000001,184.83799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,CYC AU Equity,CYCLOPHARM LTD,AUD,#N/A,#N/A,#N/A,#N/A,9.2062000000000008,10.977499999999999,17.9633,19.644400000000001,22.1419,21.293199999999999,21.656400000000001,9.0105000000000004,10.9613,16.540900000000001,16.414999999999999,23.377199999999998,23.5367,32.528399999999998,28.275099999999998,55.740900000000003,49.542200000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,KPG AU Equity,KELLY PARTNERS GROUP HOLDING,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.295300000000001,26.291599999999999,25.587399999999999,42.476900000000001,44.489199999999997,49.502200000000002,57.732399999999998,67.614599999999996,106.6425,132.58699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,LIN AU Equity,LINDIAN RESOURCES LTD,AUD,4.57,2.956,3.0272999999999999,1.262,2.4268000000000001,3.6364000000000001,3.4544000000000001,2.4342000000000001,3.0301999999999998,12.0825,14.207100000000001,14.180199999999999,14.71,1.41E-2,0.29270000000000002,2.7961,6.1800000000000001E-2,1.1619999999999999,2.6415000000000002,4.9623999999999997,7.4932999999999996,64.296400000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,AEE AU Equity,AURA ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,5.78,5.9031000000000002,6.5237999999999996,5.5670999999999999,8.0622000000000007,14.9701,16.706900000000001,17.141300000000001,13.457100000000001,14.344799999999999,14.556800000000001,17.640499999999999,20.625,21.919699999999999,20.142600000000002,23.708400000000001,34.908900000000003,41.371099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,LGI AU Equity,LGI LTD/AUSTRALIA,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.363,63.363,63.363,63.363,63.363,63.363,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,BRI AU Equity,BIG RIVER INDUSTRIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.236400000000003,78.965299999999999,100.0616,108.11879999999999,139.08439999999999,170.30179999999999,209.76939999999999,261.24099999999999,275.59699999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PLY AU Equity,PLAYSIDE STUDIOS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.9695999999999998,2.6795,17.663,54.600999999999999,48.219000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,ENN AU Equity,ELANOR INVESTOR GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135.65,199.01499999999999,264.33800000000002,416.72399999999999,464.88499999999999,527.23,542.72900000000004,714.15,779.91600000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,NXD AU Equity,NEXTED GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,4.5140000000000002,2.4592000000000001,5.8948,7.7050000000000001,8.4010999999999996,6.2E-2,0.99080000000000001,5.4561000000000002,9.9963999999999995,1.6472,0.38300000000000001,16.8383,4.4447999999999999,6.2743000000000002,12.559100000000001,134.69,172.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,FRI AU Equity,FINBAR GROUP LTD,AUD,32.085999999999999,32.219000000000001,34.988,43.7866,57.8354,141.13679999999999,177.0044,236.36590000000001,194.11949999999999,280.7353,332.35180000000003,397.0181,355.37299999999999,347.9058,341.54160000000002,416.69639999999998,362.91230000000002,378.5077,337.80200000000002,343.43799999999999,346.40100000000001,440.565,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,SLA AU Equity,SILK LASER AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71.602000000000004,123.568,171.91300000000001,184.71799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,CII AU Equity,CI RESOURCES LTD,AUD,9.4610000000000003,8.9639000000000006,8.9639000000000006,12.4937,13.9038,13.9038,31.832000000000001,108.752,153.666,161.44300000000001,169.315,180.86799999999999,206.358,229.869,224.465,244.06700000000001,253.00200000000001,250.00200000000001,251.81700000000001,401.05599999999998,468.98899999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,FID AU Equity,FIDUCIAN GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.77,33.69,36.277000000000001,40.561,45.889000000000003,54.652999999999999,58.594999999999999,70.691000000000003,69.147000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,NPR AU Equity,NEWMARK PROPERTY REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,323.14350000000002,498.0745,555.94309999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,WGN AU Equity,WAGNERS HOLDING CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228.75700000000001,184.5087,174.999,178.703,200.83099999999999,329.99,341.78199999999998,394.45699999999999,450.67099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4DX AU Equity,4DMEDICAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.9459999999999997,5.4524999999999997,9.0242000000000004,15.8246,92.636600000000001,74.313199999999995,92.923500000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,FDV AU Equity,FRONTIER DIGITAL VENTURES LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.761099999999999,57.797199999999997,48.926699999999997,53.973799999999997,60.479700000000001,165.9478,180.33680000000001,169.0258,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PAR AU Equity,PARADIGM BIOPHARMACEUTICALS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.217,1.1943999999999999,12.3468,14.3452,15.1912,85.510900000000007,112.36360000000001,84.792199999999994,50.688899999999997,67.069599999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,DSE AU Equity,DROPSUITE LTD,AUD,11.134,8.5,9.0470000000000006,14.3409,5.4413999999999998,9.8465000000000007,15.9353,13.629200000000001,14.539199999999999,12.999499999999999,13.3567,11.697699999999999,11.3614,11.382899999999999,6.9183000000000003,6.9005999999999998,5.7176,2.8624000000000001,4.0919999999999996,24.112400000000001,26.917000000000002,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,STK AU Equity,STRICKLAND METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,9.1844999999999999,8.2088999999999999,3.5367999999999999,2.8338999999999999,3.6949000000000001,3.8384999999999998,4.2514000000000003,4.1052999999999997,4.8417000000000003,2.4131,3.6859000000000002,4.3112000000000004,6.83,5.4568000000000003,7.6234000000000002,12.4986,39.558100000000003,50.620800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,AUT AU Equity,AUTECO MINERALS LTD,AUD,#N/A,#N/A,#N/A,0.4123,5.7332000000000001,9.8589000000000002,27.2971,26.210999999999999,17.168800000000001,18.444700000000001,14.081200000000001,14.5091,7.6504000000000003,1.3675999999999999,0.92110000000000003,0.95960000000000001,0.48139999999999999,0.80269999999999997,6.6957000000000004,61.9009,83.693700000000007,85.898200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,M7T AU Equity,MACH7 TECHNOLOGIES LTD,AUD,#N/A,#N/A,#N/A,0.04,2.0619999999999998,8.3350000000000009,5.9318,4.8311000000000002,0.83260000000000001,1.8678999999999999,1.4854000000000001,0.68889999999999996,0.62429999999999997,3.6890000000000001,40.801000000000002,25.924499999999998,21.2059,17.772099999999998,61.619900000000001,76.968800000000002,78.9221,82.305999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,BTH AU Equity,BIGTINCAN HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.5149999999999997,5.0811999999999999,3.4460999999999999,15.696,29.224,46.158999999999999,113.039,141.55199999999999,306.774,320.15899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,TBR AU Equity,TRIBUNE RESOURCES LTD,AUD,15.771000000000001,17.3063,22.095199999999998,21.036200000000001,36.609699999999997,36.866100000000003,45.296100000000003,53.6783,103.3245,121.91119999999999,151.87610000000001,171.5675,158.49440000000001,172.25970000000001,227.17679999999999,275.87009999999998,319.49360000000001,317.53300000000002,304.71370000000002,353.7242,330.09269999999998,306.34750000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,COI AU Equity,COMET RIDGE LTD,AUD,#N/A,#N/A,7.8338999999999999,7.0117000000000003,9.2837999999999994,17.251899999999999,11.1876,49.239800000000002,44.063699999999997,43.3553,47.6297,53.513500000000001,59.206400000000002,46.058999999999997,43.61,50.776000000000003,60.688000000000002,78.132000000000005,79.611000000000004,76.230999999999995,109.35599999999999,111.36199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,HE8 AU Equity,HELIOS ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.45600000000000002,2.3853,20.837399999999999,23.0688,4.9099999999999998E-2,0.78169999999999995,0.57969999999999999,18.213799999999999,27.676400000000001,35.936100000000003,31.355,37.284100000000002,59.770400000000002,51.980899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PNR AU Equity,PANTORO LTD,AUD,118.613,0.36799999999999999,1.1563000000000001,9.8772000000000002,10.0578,11.5488,10.859,9.6684000000000001,15.9468,25.941500000000001,27.577500000000001,25.083100000000002,13.8843,29.4407,38.097999999999999,50.528100000000002,63.335500000000003,121.6724,162.39609999999999,221.37860000000001,294.63479999999998,514.90920000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,AOF AU Equity,AUSTRALIAN UNITY OFFICE FUND,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,326.23099999999999,365.39600000000002,378.7,405.22800000000001,446.21,644.62800000000004,677.45600000000002,678.05,649.37599999999998,554,358.226,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,DRO AU Equity,DRONESHIELD LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.0610999999999997,3.4577,3.9679000000000002,9.3786000000000005,23.128599999999999,18.340699999999998,25.207100000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,LM8 AU Equity,LUNNON METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.3525,0.91810000000000003,28.0303,52.2346,54.348700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,EXP AU Equity,EXPERIENCE CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.143999999999998,87.808000000000007,139.58000000000001,232.43199999999999,182.06700000000001,121.828,116.629,188.69399999999999,190.79599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,SXG AU Equity,SOUTHERN CROSS GOLD LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.9908,32.758200000000002,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,RCT AU Equity,REEF CASINO TRUST,AUD,113.806,115.893,147.16200000000001,139.03100000000001,139.75800000000001,176.887,120.011,115.03100000000001,112.6,112.116,111.00700000000001,111.01,107.136,106.10899999999999,109.51300000000001,106.69199999999999,104.923,101.553,100.28700000000001,104.441,107.355,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,AMI AU Equity,AURELIA METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,6.3792,5.4474,16.959599999999998,29.968,63.6145,67.342399999999998,103.74590000000001,192.57859999999999,105.02500000000001,111.895,125.036,266.53800000000001,321.14699999999999,343.77600000000001,656.46199999999999,562.25,444.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,FEX AU Equity,FENIX RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.1254999999999997,4.5350000000000001,8.6945999999999994,11.3673,8.673,7.2149000000000001,7.0823999999999998,3.7229000000000001,1.8854,1.3157000000000001,0.46150000000000002,8.8102999999999998,7.5968999999999998,114.82510000000001,151.19110000000001,187.02080000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,BSE AU Equity,BASE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.899,1.6393,16.498699999999999,183.6763,423.8107,471.05099999999999,561.77099999999996,535.17899999999997,495.416,624.03160000000003,640.42650000000003,775.57039999999995,556.15449999999998,569.56889999999999,565.82550000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,FWD AU Equity,FLEETWOOD LTD,AUD,112.41800000000001,148.12799999999999,165.83600000000001,169.70599999999999,184.732,201.935,216.83799999999999,197.17400000000001,210.501,307.47699999999998,289.80799999999999,312.60000000000002,321.78699999999998,327.70800000000003,238.608,267.47199999999998,240.07,312.55799999999999,323.72300000000001,335.46800000000002,310.19499999999999,276.18700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,GDC AU Equity,GLOBAL DATA CENTRE GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,112.548,163.80699999999999,200.58799999999999,331.34199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PPE AU Equity,PEOPLEIN LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.018900000000002,72.629800000000003,145.81010000000001,167.8159,217.4006,364.79590000000002,396.86840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,RBL AU Equity,REDBUBBLE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.9729999999999999,10.507,27.161000000000001,55.642000000000003,51.454000000000001,55.747999999999998,122.28700000000001,159.52000000000001,186.602,190.62,134.71799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,CYL AU Equity,CATALYST METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,3.1977000000000002,3.1482000000000001,1.6464000000000001,2.0842999999999998,2.2778,1.8823000000000001,1.1489,1.0673999999999999,1.3662000000000001,1.5374000000000001,2.5979999999999999,5.5545999999999998,17.994499999999999,24.2532,82.807500000000005,79.538799999999995,315.423,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,ANG AU Equity,AUSTIN ENGINEERING LTD,AUD,#N/A,#N/A,6.9039000000000001,24.822900000000001,28.7042,41.147199999999998,82.820999999999998,105.345,139.70699999999999,223.78100000000001,285.64100000000002,278.238,305.45,271.61099999999999,248.75899999999999,231.548,223.833,177.35499999999999,180.441,177.34800000000001,214.14400000000001,260.86500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,IOD AU Equity,IODM LTD,AUD,#N/A,#N/A,4.49,3.5592999999999999,3.0598999999999998,5.3869999999999996,4.8571,3.1473,3.6684000000000001,4.5076000000000001,3.9796,5.0658000000000003,4.0004999999999997,1.3772,3.2141999999999999,0.32069999999999999,0.25319999999999998,0.3347,0.98209999999999997,0.87690000000000001,1.9970000000000001,2.516,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PEN AU Equity,PENINSULA ENERGY LTD,AUD,2.3610000000000002,1.0009999999999999,1.9365000000000001,5.5091999999999999,5.3311000000000002,27.3215,31.446400000000001,34.715699999999998,49.994700000000002,72.1477,81.994900000000001,95.432100000000005,121.2923,185.24549999999999,215.91380000000001,155.56790000000001,150.45439999999999,100.3152,119.38030000000001,135.1327,127.5825,164.9708,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,NOL AU Equity,NOBLEOAK LIFE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.819600000000001,53.112499999999997,90.058999999999997,108.06,148.51300000000001,341.55399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,CAA AU Equity,CAPRAL LTD,AUD,273.08499999999998,309.30599999999998,289.577,462.59100000000001,458.11500000000001,443,309.76400000000001,249.358,262.14100000000002,221.75200000000001,214.59399999999999,190.30099999999999,206.071,193.63300000000001,215.178,225.25899999999999,227.78299999999999,281.64400000000001,313.10899999999998,425.26499999999999,446.76400000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,CLV AU Equity,CLOVER CORP LTD,AUD,20.648,20.937999999999999,22.202999999999999,24.452000000000002,25.398,26.367000000000001,31.468,31.581,31.745999999999999,32.340000000000003,39.058999999999997,41.484000000000002,39.497999999999998,36.56,39.820999999999998,42.640999999999998,52.05,74.751000000000005,81.486000000000004,78.731999999999999,90.769000000000005,86.201999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,COS AU Equity,COSOL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.024799999999999,38.292700000000004,60.3718,78.856899999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,WAT AU Equity,WATERCO LTD,AUD,47.18,47.112000000000002,56.0184,73.428399999999996,83.393500000000003,81.085899999999995,71.196799999999996,73.571399999999997,78.783799999999999,72.5017,74.151899999999998,85.748000000000005,92.975999999999999,97.277000000000001,92.385000000000005,100.777,116.586,116.82599999999999,146.20500000000001,135.41999999999999,157.65299999999999,167.95099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,MTO AU Equity,MOTORCYCLE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.903599999999997,67.538399999999996,74.221000000000004,77.165000000000006,91.37,233.67500000000001,239.39599999999999,260.13900000000001,252.43,279.82600000000002,409.93099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,RAC AU Equity,RACE ONCOLOGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1124,6.1800000000000001E-2,0.1245,4.4695,6.0008999999999997,8.2403999999999993,5.242,5.9337,14.2456,37.524700000000003,26.637899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,SLH AU Equity,SILK LOGISTICS HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.30200000000002,315.13400000000001,362.36799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,CLG AU Equity,CLOSE THE LOOP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.665400000000002,50.516199999999998,49.583599999999997,92.263999999999996,271.37900000000002,271.37900000000002,271.37900000000002,271.37900000000002,271.37900000000002,271.37900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,CHL AU Equity,CAMPLIFY HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.8765000000000001,6.0750000000000002,30.576599999999999,36.3202,113.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,
